id,car_id,engine_id,power_hp,torque_nm,Accel_0-100,top_speed
2039,2039,2039,218,450,"6,7 ",238
2040,2040,2040,218,450,"6,9 ",238
2041,2041,2041,218,450,"6,7 ",238
2042,2042,2042,218,450,"6,9 ",238
2043,2043,2043,218,450,"6,9 ",238
2044,2044,2044,218,450,"6,7 ",238
2045,2045,2045,218,450,"6,7 ",238
2046,2046,2046,218,450,"6,9 ",238
2047,2047,2047,218,450,"6,9 ",238
2048,2048,2048,218,450,"6,7 ",238
2049,2049,2049,218,450,"6,7 ",238
2050,2050,2050,218,450,"6,9 ",238
2051,2051,2051,218,450,"6,9 ",238
2052,2052,2052,218,450,"6,7 ",238
2053,2053,2053,218,450,"6,7 ",238
2054,2054,2054,258,560,"5,6 ",250
2055,2055,2055,258,560,"5,6 ",250
2056,2056,2056,258,560,"5,6 ",250
2057,2057,2057,258,560,"5,6 ",250
2058,2058,2058,258,560,"5,6 ",250
2059,2059,2059,258,560,"5,6 ",250
2060,2060,2060,258,560,"5,6 ",250
2061,2061,2061,258,560,"5,6 ",250
2062,2062,2062,258,560,"5,6 ",250
2063,2063,2063,258,560,"5,6 ",250
2064,2064,2064,258,560,"5,6 ",250
2065,2065,2065,258,560,"5,6 ",250
2066,2066,2066,258,560,"5,6 ",250
2067,2067,2067,258,560,"5,6 ",250
2068,2068,2068,258,560,"5,4 ",250
2069,2069,2069,258,560,"5,4 ",250
2070,2070,2070,258,560,"5,4 ",250
2071,2071,2071,258,560,"5,4 ",250
2072,2072,2072,258,560,"5,4 ",250
2073,2073,2073,258,560,"5,4 ",250
2074,2074,2074,258,560,"5,4 ",250
2075,2075,2075,258,560,"5,4 ",250
2076,2076,2076,258,560,"5,4 ",250
2077,2077,2077,258,560,"5,4 ",250
2078,2078,2078,258,560,"5,4 ",250
2079,2079,2079,258,560,"5,4 ",250
2080,2080,2080,258,560,"5,4 ",250
2081,2081,2081,258,560,"5,4 ",250
2082,2082,2082,313,630,"4,9 ",250
2083,2083,2083,313,630,"4,9 ",250
2084,2084,2084,313,630,"4,9 ",250
2085,2085,2085,313,630,"4,9 ",250
2086,2086,2086,313,630,"4,9 ",250
2087,2087,2087,184,270,"7,9 ",230
2088,2088,2088,184,270,"7,9 ",229
2089,2089,2089,184,270,"7,9 ",230
2090,2090,2090,184,270,"7,9 ",229
2091,2091,2091,184,270,"7,9 ",230
2092,2092,2092,184,270,"7,9 ",229
2093,2093,2093,184,270,"7,9 ",230
2094,2094,2094,184,270,"7,9 ",229
2095,2095,2095,184,270,"7,9 ",230
2096,2096,2096,184,270,"7,9 ",229
2097,2097,2097,184,270,"7,9 ",230
2098,2098,2098,184,270,"7,9 ",229
2099,2099,2099,184,270,"7,9 ",230
2100,2100,2100,184,270,"7,9 ",229
2101,2101,2101,184,270,"8,0 ",227
2102,2102,2102,184,270,"8,3 ",224
2103,2103,2103,184,270,"8,0 ",227
2104,2104,2104,184,270,"8,3 ",224
2105,2105,2105,184,270,"8,0 ",227
2106,2106,2106,184,270,"8,3 ",224
2107,2107,2107,184,270,"8,0 ",227
2108,2108,2108,184,270,"8,3 ",224
2109,2109,2109,184,270,"8,0 ",227
2110,2110,2110,184,270,"8,3 ",224
2111,2111,2111,184,270,"8,0 ",227
2112,2112,2112,184,270,"8,3 ",224
2113,2113,2113,184,270,"8,0 ",227
2114,2114,2114,184,270,"8,3 ",224
2115,2115,2115,245,350,"6,1 ",250
2116,2116,2116,245,350,"6,1 ",250
2117,2117,2117,245,350,"6,2 ",247
2118,2118,2118,245,350,"6,1 ",250
2119,2119,2119,245,350,"6,1 ",250
2120,2120,2120,245,350,"6,2 ",247
2121,2121,2121,245,350,"6,1 ",250
2122,2122,2122,245,350,"6,1 ",250
2123,2123,2123,245,350,"6,2 ",247
2124,2124,2124,245,350,"6,1 ",250
2125,2125,2125,245,350,"6,1 ",250
2126,2126,2126,245,350,"6,2 ",247
2127,2127,2127,245,350,"6,1 ",250
2128,2128,2128,245,350,"6,1 ",250
2129,2129,2129,245,350,"6,2 ",247
2130,2130,2130,245,350,"6,1 ",250
2131,2131,2131,245,350,"6,1 ",250
2132,2132,2132,245,350,"6,2 ",247
2133,2133,2133,245,350,"6,1 ",250
2134,2134,2134,245,350,"6,1 ",250
2135,2135,2135,245,350,"6,2 ",247
2136,2136,2136,306,400,"5,7 ",250
2137,2137,2137,306,400,"5,4 ",250
2138,2138,2138,306,400,"5,3 ",250
2139,2139,2139,306,400,"5,7 ",250
2140,2140,2140,306,400,"5,4 ",250
2141,2141,2141,306,400,"5,3 ",250
2142,2142,2142,306,400,"5,7 ",250
2143,2143,2143,306,400,"5,4 ",250
2144,2144,2144,306,400,"5,3 ",250
2145,2145,2145,306,400,"5,7 ",250
2146,2146,2146,306,400,"5,4 ",250
2147,2147,2147,306,400,"5,3 ",250
2148,2148,2148,306,400,"5,7 ",250
2149,2149,2149,306,400,"5,4 ",250
2150,2150,2150,306,400,"5,3 ",250
2151,2151,2151,306,400,"5,7 ",250
2152,2152,2152,306,400,"5,4 ",250
2153,2153,2153,306,400,"5,3 ",250
2154,2154,2154,306,400,"5,7 ",250
2155,2155,2155,306,400,"5,4 ",250
2156,2156,2156,306,400,"5,3 ",250
2157,2157,2157,143,320,"9,7 ",210
2158,2158,2158,143,320,"9,7 ",210
2159,2159,2159,143,320,"9,6 ",210
2160,2160,2160,143,320,"9,6 ",210
2161,2161,2161,143,320,"9,7 ",210
2162,2162,2162,143,320,"9,7 ",210
2163,2163,2163,143,320,"9,6 ",210
2164,2164,2164,143,320,"9,6 ",210
2165,2165,2165,143,320,"9,7 ",210
2166,2166,2166,143,320,"9,7 ",210
2167,2167,2167,143,320,"9,6 ",210
2168,2168,2168,143,320,"9,6 ",210
2169,2169,2169,143,320,"9,7 ",210
2170,2170,2170,143,320,"9,7 ",210
2171,2171,2171,143,320,"9,6 ",210
2172,2172,2172,143,320,"9,6 ",210
2173,2173,2173,143,320,"9,7 ",210
2174,2174,2174,143,320,"9,7 ",210
2175,2175,2175,143,320,"9,6 ",210
2176,2176,2176,143,320,"9,6 ",210
2177,2177,2177,150,320,"9,3 ",210
2178,2178,2178,150,320,"9,2 ",210
2179,2179,2179,150,320,"9,3 ",210
2180,2180,2180,150,320,"9,2 ",210
2181,2181,2181,150,320,"9,3 ",210
2182,2182,2182,150,320,"9,2 ",210
2183,2183,2183,150,320,"9,3 ",210
2184,2184,2184,150,320,"9,2 ",210
2185,2185,2185,150,320,"9,3 ",210
2186,2186,2186,150,320,"9,2 ",210
2187,2187,2187,184,380,"8,0 ",230
2188,2188,2188,184,380,"7,9 ",226
2189,2189,2189,184,380,"8,0 ",230
2190,2190,2190,184,380,"7,9 ",226
2191,2191,2191,184,380,"8,0 ",230
2192,2192,2192,184,380,"7,9 ",226
2193,2193,2193,184,380,"8,0 ",230
2194,2194,2194,184,380,"7,9 ",226
2195,2195,2195,184,380,"8,0 ",230
2196,2196,2196,184,380,"7,9 ",226
2197,2197,2197,184,380,"8,0 ",230
2198,2198,2198,184,380,"7,9 ",225
2199,2199,2199,184,380,"8,0 ",230
2200,2200,2200,184,380,"7,9 ",225
2201,2201,2201,184,380,"8,0 ",230
2202,2202,2202,184,380,"7,9 ",225
2203,2203,2203,184,380,"8,0 ",230
2204,2204,2204,184,380,"7,9 ",225
2205,2205,2205,184,380,"8,0 ",230
2206,2206,2206,184,380,"7,9 ",225
2207,2207,2207,190,400,"7,8 ",230
2208,2208,2208,190,400,"7,7 ",226
2209,2209,2209,190,400,"7,8 ",230
2210,2210,2210,190,400,"7,7 ",226
2211,2211,2211,190,400,"7,8 ",230
2212,2212,2212,190,400,"7,7 ",226
2213,2213,2213,190,400,"7,8 ",230
2214,2214,2214,190,400,"7,7 ",226
2215,2215,2215,190,400,"7,8 ",230
2216,2216,2216,190,400,"7,7 ",226
2217,2217,2217,190,400,"7,8 ",230
2218,2218,2218,190,400,"7,7 ",225
2219,2219,2219,190,400,"7,8 ",230
2220,2220,2220,190,400,"7,7 ",225
2221,2221,2221,190,400,"7,8 ",230
2222,2222,2222,190,400,"7,7 ",225
2223,2223,2223,190,400,"7,8 ",230
2224,2224,2224,190,400,"7,7 ",225
2225,2225,2225,190,400,"7,8 ",230
2226,2226,2226,218,450,"8,0 ",230
2227,2227,2227,190,400,"7,7 ",225
2228,2228,2228,218,450,"8,0 ",230
2229,2229,2229,218,450,"7,9 ",226
2230,2230,2230,218,450,"8,0 ",230
2231,2231,2231,218,450,"7,9 ",226
2232,2232,2232,218,450,"7,9 ",226
2233,2233,2233,218,450,"8,0 ",230
2234,2234,2234,218,450,"7,9 ",226
2235,2235,2235,218,450,"8,0 ",230
2236,2236,2236,218,450,"7,9 ",226
2237,2237,2237,218,450,"8,0 ",230
2238,2238,2238,218,450,"7,9 ",226
2239,2239,2239,218,450,"8,0 ",230
2240,2240,2240,218,450,"7,9 ",226
2241,2241,2241,258,560,"5,7 ",250
2242,2242,2242,258,560,"5,7 ",250
2243,2243,2243,258,560,"5,7 ",250
2244,2244,2244,258,560,"5,7 ",250
2245,2245,2245,258,560,"5,7 ",250
2246,2246,2246,258,560,"5,7 ",250
2247,2247,2247,258,560,"5,7 ",250
2248,2248,2248,258,560,"5,4 ",250
2249,2249,2249,258,560,"5,4 ",250
2250,2250,2250,258,560,"5,4 ",250
2251,2251,2251,258,560,"5,4 ",250
2252,2252,2252,258,560,"5,4 ",250
2253,2253,2253,258,560,"5,4 ",250
2254,2254,2254,258,560,"5,4 ",250
2255,2255,2255,313,600,"4,9 ",250
2256,2256,2256,313,600,"4,9 ",250
2257,2257,2257,313,600,"4,9 ",250
2258,2258,2258,313,600,"4,9 ",250
2259,2259,2259,313,600,"4,9 ",250
2260,2260,2260,313,600,"4,9 ",250
2261,2261,2261,313,600,"4,9 ",250
2262,2262,2262,143,190,"9,1 ",210
2263,2263,2263,143,190,"9,9 ",210
2264,2264,2264,143,190,"9,1 ",210
2265,2265,2265,143,190,"9,9 ",210
2266,2266,2266,143,190,"9,1 ",210
2267,2267,2267,143,190,"9,9 ",210
2268,2268,2268,143,190,"9,1 ",210
2269,2269,2269,143,190,"9,9 ",210
2270,2270,2270,143,190,"9,1 ",210
2271,2271,2271,143,190,"9,9 ",210
2272,2272,2272,170,210,"8,2 ",228
2273,2273,2273,170,210,"8,9 ",226
2274,2274,2274,170,210,"8,2 ",228
2275,2275,2275,170,210,"8,9 ",226
2276,2276,2276,170,210,"8,2 ",228
2277,2277,2277,170,210,"8,9 ",226
2278,2278,2278,170,210,"8,2 ",228
2279,2279,2279,170,210,"8,9 ",226
2280,2280,2280,170,210,"8,2 ",228
2281,2281,2281,170,210,"8,9 ",226
2282,2282,2282,218,270,"6,7 ",250
2283,2283,2283,218,270,"7,1 ",248
2284,2284,2284,218,270,"7,3 ",244
2285,2285,2285,218,270,"7,7 ",242
2286,2286,2286,218,270,"6,7 ",250
2287,2287,2287,218,270,"7,1 ",248
2288,2288,2288,218,270,"7,3 ",244
2289,2289,2289,218,270,"7,7 ",242
2290,2290,2290,218,270,"6,7 ",250
2291,2291,2291,218,270,"7,1 ",248
2292,2292,2292,218,270,"7,3 ",244
2293,2293,2293,218,270,"7,7 ",242
2294,2294,2294,218,270,"6,7 ",250
2295,2295,2295,218,270,"7,1 ",248
2296,2296,2296,218,270,"7,3 ",244
2297,2297,2297,218,270,"7,7 ",242
2298,2298,2298,218,270,"6,7 ",250
2299,2299,2299,218,270,"7,1 ",248
2300,2300,2300,218,270,"7,3 ",244
2301,2301,2301,218,270,"7,7 ",242
2302,2302,2302,272,320,"6,1 ",250
2303,2303,2303,272,320,"6,3 ",250
2304,2304,2304,272,320,"6,2 ",250
2305,2305,2305,272,320,"6,4 ",250
2306,2306,2306,272,320,"6,1 ",250
2307,2307,2307,272,320,"6,3 ",250
2308,2308,2308,272,320,"6,2 ",250
2309,2309,2309,272,320,"6,4 ",250
2310,2310,2310,272,320,"6,1 ",250
2311,2311,2311,272,320,"6,3 ",250
2312,2312,2312,272,320,"6,2 ",250
2313,2313,2313,272,320,"6,4 ",250
2314,2314,2314,272,320,"6,1 ",250
2315,2315,2315,272,320,"6,3 ",250
2316,2316,2316,272,320,"6,2 ",250
2317,2317,2317,272,320,"6,4 ",250
2318,2318,2318,272,320,"6,1 ",250
2319,2319,2319,272,320,"6,3 ",250
2320,2320,2320,272,320,"6,2 ",250
2321,2321,2321,272,320,"6,4 ",250
2322,2322,2322,306,400,"5,6 ",250
2323,2323,2323,306,400,"5,8 ",250
2324,2324,2324,306,400,"5,5 ",250
2325,2325,2325,306,400,"5,6 ",250
2326,2326,2326,306,400,"5,6 ",250
2327,2327,2327,306,400,"5,8 ",250
2328,2328,2328,306,400,"5,4 ",250
2329,2329,2329,306,400,"5,5 ",250
2330,2330,2330,306,400,"5,6 ",250
2331,2331,2331,306,400,"5,8 ",250
2332,2332,2332,306,400,"5,4 ",250
2333,2333,2333,306,400,"5,5 ",250
2334,2334,2334,306,400,"5,6 ",250
2335,2335,2335,306,400,"5,8 ",250
2336,2336,2336,306,400,"5,4 ",250
2337,2337,2337,306,400,"5,5 ",250
2338,2338,2338,306,400,"5,6 ",250
2339,2339,2339,306,400,"5,8 ",250
2340,2340,2340,306,400,"5,4 ",250
2341,2341,2341,306,400,"5,5 ",250
2342,2342,2342,115,260,"10,9 ",202
2343,2343,2343,115,260,"10,9 ",202
2344,2344,2344,115,260,"10,9 ",202
2345,2345,2345,115,260,"10,9 ",202
2346,2346,2346,143,300,"9,3 ",210
2347,2347,2347,143,300,"9,4 ",210
2348,2348,2348,143,320,"9,1 ",210
2349,2349,2349,143,320,"9,3 ",210
2350,2350,2350,143,320,"9,1 ",210
2351,2351,2351,143,320,"9,3 ",210
2352,2352,2352,143,320,"9,1 ",210
2353,2353,2353,143,320,"9,3 ",210
2354,2354,2354,143,320,"9,1 ",210
2355,2355,2355,143,320,"9,3 ",210
2356,2356,2356,163,380,"8,0 ",228
2357,2357,2357,177,350,"7,9 ",230
2358,2358,2358,177,350,"8,0 ",228
2359,2359,2359,177,350,"8,2 ",224
2360,2360,2360,177,350,"8,3 ",222
2361,2361,2361,184,380,"7,5 ",235
2362,2362,2362,184,380,"7,6 ",233
2363,2363,2363,184,380,"7,9 ",230
2364,2364,2364,184,380,"8,0 ",228
2365,2365,2365,184,380,"7,5 ",235
2366,2366,2366,184,380,"7,6 ",233
2367,2367,2367,184,380,"7,9 ",230
2368,2368,2368,184,380,"8,0 ",228
2369,2369,2369,184,380,"7,5 ",235
2370,2370,2370,184,380,"7,6 ",233
2371,2371,2371,184,380,"7,9 ",230
2372,2372,2372,184,380,"8,0 ",228
2373,2373,2373,184,380,"7,5 ",235
2374,2374,2374,184,380,"7,6 ",233
2375,2375,2375,184,380,"7,9 ",230
2376,2376,2376,184,380,"8,0 ",228
2377,2377,2377,184,380,"7,5 ",235
2378,2378,2378,184,380,"7,5 ",235
2379,2379,2379,184,380,"7,5 ",235
2380,2380,2380,184,380,"7,5 ",235
2381,2381,2381,197,400,"7,4 ",235
2382,2382,2382,197,400,"7,6 ",233
2383,2383,2383,204,430,"7,0 ",242
2384,2384,2384,204,430,"7,2 ",240
2385,2385,2385,204,430,"7,0 ",242
2386,2386,2386,204,430,"7,2 ",240
2387,2387,2387,204,430,"7,0 ",242
2388,2388,2388,204,430,"7,2 ",240
2389,2389,2389,204,430,"7,0 ",242
2390,2390,2390,204,430,"7,2 ",240
2391,2391,2391,245,520,"6,1 ",250
2392,2392,2392,245,520,"6,2 ",250
2393,2393,2393,245,520,"5,9 ",247
2394,2394,2394,245,520,"6,0 ",247
2395,2395,2395,245,520,"6,1 ",250
2396,2396,2396,245,520,"6,2 ",250
2397,2397,2397,245,520,"5,9 ",247
2398,2398,2398,245,520,"6,0 ",247
2399,2399,2399,245,520,"6,1 ",250
2400,2400,2400,245,520,"6,2 ",250
2401,2401,2401,245,520,"5,9 ",247
2402,2402,2402,245,520,"6,0 ",247
2403,2403,2403,245,520,"6,1 ",250
2404,2404,2404,245,520,"6,2 ",250
2405,2405,2405,245,520,"5,9 ",247
2406,2406,2406,245,520,"6,0 ",247
2407,2407,2407,245,520,"6,1 ",250
2408,2408,2408,245,520,"6,1 ",250
2409,2409,2409,245,520,"6,1 ",250
2410,2410,2410,245,520,"6,1 ",250
2411,2411,2411,286,580,"6,0 ",250
2412,2412,2412,286,580,"6,0 ",250
2413,2413,2413,286,580,"6,0 ",250
2414,2414,2414,286,580,"6,0 ",250
2415,2415,2415,286,580,"6,0 ",250
2416,2416,2416,450,440,"4,4 ",290
2417,2417,2417,420,400,"4,9 ",250
2418,2418,2418,420,400,"4,7 ",250
2419,2419,2419,420,400,"4,9 ",250
2420,2420,2420,420,400,"4,7 ",250
2421,2421,2421,143,190,"9,5 ",210
2422,2422,2422,143,190,"10,4 ",210
2423,2423,2423,143,190,"9,5 ",210
2424,2424,2424,143,190,"10,4 ",210
2425,2425,2425,143,190,"9,5 ",210
2426,2426,2426,143,190,"10,4 ",210
2427,2427,2427,143,190,"9,5 ",210
2428,2428,2428,143,190,"10,4 ",210
2429,2429,2429,143,190,"9,5 ",210
2430,2430,2430,143,190,"10,4 ",210
2431,2431,2431,170,210,"8,4 ",226
2432,2432,2432,170,210,"9,2 ",224
2433,2433,2433,170,210,"8,4 ",226
2434,2434,2434,170,210,"9,2 ",224
2435,2435,2435,170,210,"8,4 ",226
2436,2436,2436,170,210,"9,2 ",224
2437,2437,2437,170,210,"8,4 ",226
2438,2438,2438,170,210,"9,2 ",224
2439,2439,2439,170,210,"8,4 ",226
2440,2440,2440,170,210,"9,2 ",224
2441,2441,2441,218,270,"6,9 ",248
2442,2442,2442,218,270,"7,3 ",246
2443,2443,2443,218,270,"7,7 ",242
2444,2444,2444,218,270,"8,1 ",240
2445,2445,2445,218,270,"6,9 ",248
2446,2446,2446,218,270,"7,3 ",246
2447,2447,2447,218,270,"7,7 ",242
2448,2448,2448,218,270,"8,1 ",240
2449,2449,2449,218,270,"6,9 ",248
2450,2450,2450,218,270,"7,3 ",246
2451,2451,2451,218,270,"7,7 ",242
2452,2452,2452,218,270,"8,1 ",240
2453,2453,2453,218,270,"6,9 ",248
2454,2454,2454,218,270,"7,3 ",246
2455,2455,2455,218,270,"7,7 ",242
2456,2456,2456,218,270,"8,1 ",240
2457,2457,2457,218,270,"6,9 ",248
2458,2458,2458,218,270,"7,3 ",246
2459,2459,2459,218,270,"7,7 ",242
2460,2460,2460,218,270,"8,1 ",240
2461,2461,2461,272,320,"6,2 ",250
2462,2462,2462,272,320,"6,4 ",250
2463,2463,2463,272,320,"6,4 ",250
2464,2464,2464,272,320,"6,6 ",250
2465,2465,2465,272,320,"6,2 ",250
2466,2466,2466,272,320,"6,4 ",250
2467,2467,2467,272,320,"6,4 ",250
2468,2468,2468,272,320,"6,6 ",250
2469,2469,2469,272,320,"6,2 ",250
2470,2470,2470,272,320,"6,4 ",250
2471,2471,2471,272,320,"6,4 ",250
2472,2472,2472,272,320,"6,6 ",250
2473,2473,2473,272,320,"6,2 ",250
2474,2474,2474,272,320,"6,4 ",250
2475,2475,2475,272,320,"6,4 ",250
2476,2476,2476,272,320,"6,6 ",250
2477,2477,2477,272,320,"6,2 ",250
2478,2478,2478,272,320,"6,4 ",250
2479,2479,2479,272,320,"6,4 ",250
2480,2480,2480,272,320,"6,6 ",250
2481,2481,2481,306,400,"5,7 ",250
2482,2482,2482,306,400,"5,9 ",250
2483,2483,2483,306,400,"5,6 ",250
2484,2484,2484,306,400,"5,7 ",250
2485,2485,2485,306,400,"5,7 ",250
2486,2486,2486,306,400,"5,9 ",250
2487,2487,2487,306,400,"5,5 ",250
2488,2488,2488,306,400,"5,6 ",250
2489,2489,2489,306,400,"5,7 ",250
2490,2490,2490,306,400,"5,9 ",250
2491,2491,2491,306,400,"5,5 ",250
2492,2492,2492,306,400,"5,6 ",250
2493,2493,2493,306,400,"5,7 ",250
2494,2494,2494,306,400,"5,9 ",250
2495,2495,2495,306,400,"5,5 ",250
2496,2496,2496,306,400,"5,6 ",250
2497,2497,2497,306,400,"5,7 ",250
2498,2498,2498,306,400,"5,9 ",250
2499,2499,2499,306,400,"5,5 ",250
2500,2500,2500,306,400,"5,6 ",250
2501,2501,2501,115,260,"11,2 ",201
2502,2502,2502,115,260,"11,2 ",201
2503,2503,2503,115,260,"11,2 ",201
2504,2504,2504,115,260,"11,2 ",201
2505,2505,2505,143,300,"9,6 ",210
2506,2506,2506,143,300,"9,7 ",210
2507,2507,2507,143,320,"9,4 ",210
2508,2508,2508,143,320,"9,6 ",210
2509,2509,2509,143,320,"9,4 ",210
2510,2510,2510,143,320,"9,6 ",210
2511,2511,2511,143,320,"9,4 ",210
2512,2512,2512,143,320,"9,6 ",210
2513,2513,2513,143,320,"9,4 ",210
2514,2514,2514,143,320,"9,6 ",210
2515,2515,2515,163,380,"8,3 ",223
2516,2516,2516,163,380,"8,3 ",233
2517,2517,2517,163,380,"8,3 ",233
2518,2518,2518,177,350,"8,1 ",228
2519,2519,2519,177,350,"8,3 ",226
2520,2520,2520,177,350,"8,5 ",222
2521,2521,2521,177,350,"8,7 ",220
2522,2522,2522,184,380,"7,7 ",233
2523,2523,2523,184,380,"7,9 ",231
2524,2524,2524,184,380,"8,2 ",228
2525,2525,2525,184,380,"8,4 ",226
2526,2526,2526,184,380,"7,7 ",233
2527,2527,2527,184,380,"7,9 ",231
2528,2528,2528,184,380,"8,2 ",228
2529,2529,2529,184,380,"8,4 ",226
2530,2530,2530,184,380,"7,7 ",233
2531,2531,2531,184,380,"7,9 ",231
2532,2532,2532,184,380,"8,2 ",228
2533,2533,2533,184,380,"8,4 ",226
2534,2534,2534,184,380,"7,7 ",233
2535,2535,2535,184,380,"7,9 ",231
2536,2536,2536,184,380,"8,2 ",228
2537,2537,2537,184,380,"8,4 ",226
2538,2538,2538,184,380,"7,7 ",233
2539,2539,2539,184,380,"7,7 ",233
2540,2540,2540,184,380,"7,7 ",233
2541,2541,2541,184,380,"7,7 ",233
2542,2542,2542,197,400,"7,6 ",233
2543,2543,2543,197,400,"7,7 ",231
2544,2544,2544,204,430,"7,2 ",240
2545,2545,2545,204,430,"7,3 ",238
2546,2546,2546,204,430,"7,2 ",240
2547,2547,2547,204,430,"7,3 ",238
2548,2548,2548,204,430,"7,2 ",240
2549,2549,2549,204,430,"7,3 ",238
2550,2550,2550,204,430,"7,2 ",240
2551,2551,2551,204,430,"7,3 ",238
2552,2552,2552,245,520,"6,2 ",250
2553,2553,2553,245,520,"6,3 ",250
2554,2554,2554,245,520,"6,0 ",245
2555,2555,2555,245,520,"6,1 ",245
2556,2556,2556,245,520,"6,2 ",250
2557,2557,2557,245,520,"6,3 ",250
2558,2558,2558,245,520,"6,0 ",245
2559,2559,2559,245,520,"6,1 ",245
2560,2560,2560,245,520,"6,2 ",250
2561,2561,2561,245,520,"6,3 ",250
2562,2562,2562,245,520,"6,0 ",245
2563,2563,2563,245,520,"6,1 ",245
2564,2564,2564,245,520,"6,2 ",250
2565,2565,2565,245,520,"6,3 ",250
2566,2566,2566,245,520,"6,0 ",245
2567,2567,2567,245,520,"6,1 ",245
2568,2568,2568,286,580,"6,1 ",250
2569,2569,2569,286,580,"6,1 ",250
2570,2570,2570,286,580,"6,1 ",250
2571,2571,2571,286,580,"6,1 ",250
2572,2572,2572,286,580,"6,1 ",250
2573,2573,2573,143,190,"9,1 ",210
2574,2574,2574,143,190,"9,1 ",210
2575,2575,2575,143,190,"9,1 ",210
2576,2576,2576,170,210,"8,1 ",230
2577,2577,2577,170,210,"8,8 ",228
2578,2578,2578,170,210,"8,1 ",230
2579,2579,2579,170,210,"8,8 ",228
2580,2580,2580,170,210,"8,1 ",230
2581,2581,2581,170,210,"8,8 ",228
2582,2582,2582,218,270,"6,7 ",250
2583,2583,2583,218,270,"7,1 ",250
2584,2584,2584,218,270,"6,7 ",250
2585,2585,2585,218,270,"7,1 ",250
2586,2586,2586,218,270,"6,7 ",250
2587,2587,2587,218,270,"7,1 ",250
2588,2588,2588,218,270,"7,2 ",246
2589,2589,2589,218,270,"7,6 ",244
2590,2590,2590,218,270,"7,2 ",246
2591,2591,2591,218,270,"7,6 ",244
2592,2592,2592,218,270,"7,2 ",246
2593,2593,2593,218,270,"7,6 ",244
2594,2594,2594,272,320,"6,0 ",250
2595,2595,2595,272,320,"6,2 ",250
2596,2596,2596,272,320,"6,0 ",250
2597,2597,2597,272,320,"6,2 ",250
2598,2598,2598,272,320,"6,0 ",250
2599,2599,2599,272,320,"6,2 ",250
2600,2600,2600,272,320,"6,1 ",250
2601,2601,2601,272,320,"6,3 ",250
2602,2602,2602,272,320,"6,1 ",250
2603,2603,2603,272,320,"6,3 ",250
2604,2604,2604,272,320,"6,1 ",250
2605,2605,2605,272,320,"6,3 ",250
2606,2606,2606,306,400,"5,5 ",250
2607,2607,2607,306,400,"5,4 ",250
2608,2608,2608,306,400,"5,5 ",250
2609,2609,2609,306,400,"5,4 ",250
2610,2610,2610,306,400,"5,5 ",250
2611,2611,2611,306,400,"5,4 ",250
2612,2612,2612,306,400,"5,3 ",250
2613,2613,2613,306,400,"5,4 ",250
2614,2614,2614,306,400,"5,3 ",250
2615,2615,2615,306,400,"5,4 ",250
2616,2616,2616,306,400,"5,3 ",250
2617,2617,2617,306,400,"5,4 ",250
2618,2618,2618,184,380,"7,5 ",237
2619,2619,2619,184,380,"7,6 ",235
2620,2620,2620,184,380,"7,5 ",237
2621,2621,2621,184,380,"7,6 ",235
2622,2622,2622,184,380,"7,5 ",237
2623,2623,2623,184,380,"7,6 ",235
2624,2624,2624,184,380,"7,8 ",232
2625,2625,2625,184,380,"7,9 ",230
2626,2626,2626,184,380,"7,8 ",232
2627,2627,2627,184,380,"7,9 ",230
2628,2628,2628,184,380,"7,8 ",232
2629,2629,2629,184,380,"7,9 ",230
2630,2630,2630,204,430,"6,9 ",244
2631,2631,2631,204,430,"7,1 ",242
2632,2632,2632,204,430,"6,9 ",244
2633,2633,2633,204,430,"7,1 ",242
2634,2634,2634,204,430,"6,9 ",244
2635,2635,2635,204,430,"7,1 ",242
2636,2636,2636,245,520,"6,0 ",250
2637,2637,2637,245,520,"6,1 ",250
2638,2638,2638,245,520,"6,0 ",250
2639,2639,2639,245,520,"6,1 ",250
2640,2640,2640,245,520,"6,0 ",250
2641,2641,2641,245,520,"6,1 ",250
2642,2642,2642,245,520,"5,8 ",250
2643,2643,2643,245,520,"5,9 ",250
2644,2644,2644,245,520,"5,8 ",250
2645,2645,2645,245,520,"5,9 ",250
2646,2646,2646,245,520,"5,8 ",250
2647,2647,2647,245,520,"5,9 ",250
2648,2648,2648,286,580,"5,9 ",250
2649,2649,2649,286,580,"5,9 ",250
2650,2650,2650,286,580,"5,9 ",250
2651,2651,2651,420,400,"4,8 ",250
2652,2652,2652,420,400,"4,6 ",250
2653,2653,2653,450,440,"4,4 ",305
2654,2654,2654,143,190,"10,3 ",210
2655,2655,2655,143,190,"10,3 ",210
2656,2656,2656,143,190,"10,3 ",210
2657,2657,2657,170,210,"9,1 ",228
2658,2658,2658,170,210,"9,8 ",226
2659,2659,2659,170,210,"9,1 ",228
2660,2660,2660,170,210,"9,8 ",226
2661,2661,2661,170,210,"9,1 ",228
2662,2662,2662,170,210,"9,8 ",226
2663,2663,2663,218,270,"7,6 ",245
2664,2664,2664,218,270,"8,1 ",243
2665,2665,2665,218,270,"7,6 ",245
2666,2666,2666,218,270,"8,1 ",243
2667,2667,2667,218,270,"7,6 ",245
2668,2668,2668,218,270,"8,1 ",243
2669,2669,2669,272,320,"6,5 ",250
2670,2670,2670,272,320,"6,7 ",250
2671,2671,2671,272,320,"6,5 ",250
2672,2672,2672,272,320,"6,7 ",250
